2026-02-16 14:06:09;4.303689278520853;62.11076431274413;51.919732479817554
2026-02-16 14:15:03;4.303689278520853;62.11076431274413;51.919732479817554
2026-02-16 14:16:03;4.303689278520853;62.11076431274413;51.919732479817554
2026-02-16 14:17:03;4.303689278520853;62.11076431274413;51.919732479817554
2026-02-16 14:18:03;4.303689278520853;62.11076431274413;51.919732479817554
2026-02-16 14:19:03;33.97813843509779;62.11076431274413;1242.7535003308908
2026-02-16 14:43:18;-883.2308897493801;62.11076431274413;1277.8102036155287
2026-02-16 14:47:01;176.685464418307;62.11076431274413;802.0070404866133
2026-02-16 14:47:15;270.55138287210576;62.11076431274413;797.134057774038
2026-02-16 14:47:22;314.3168527148614;62.11076431274413;794.8620043869886
2026-02-16 14:47:26;345.0754063744972;62.11076431274413;793.2651958465066
2026-02-16 14:47:29;365.0485045643124;62.11076431274413;792.2283065921449
2026-02-16 14:47:35;407.3914727377966;62.11076431274413;790.0301013723201
2026-02-16 14:47:40;452.93013662251593;62.11076431274413;787.6659938717517
2026-02-16 14:47:43;470.905924998063;62.11076431274413;786.7327935425799
2026-02-16 14:47:46;490.4795612292143;62.11076431274413;785.7166420730373
2026-02-16 14:47:51;535.618763150036;62.11076431274413;783.3732723575615
2026-02-16 14:47:57;577.5622693596519;62.11076431274413;781.1958049228274
2026-02-16 14:48:03;628.4693025274344;62.11076431274413;778.553002330984
2026-02-16 14:54:51;628.4693025274344;62.11076431274413;778.553002330984
2026-02-16 14:57:21;628.4693025274344;62.11076431274413;778.553002330984
